A_ess,A_r_hat,k_ess,k_r_hat,tau_ess,tau_r_hat,v[1]_ess,v[1]_r_hat,v[2]_ess,v[2]_r_hat,v[3]_ess,v[3]_r_hat,epsilon,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd
174.0450037903312,1.0114826935022248,237.29596901979846,1.0110660945795398,203.9178564333558,1.0078335018808997,262.3764248046773,1.000632183998453,279.88678276752444,1.0007969923528524,178.2045713977882,1.005737237274321,0.19275419299928853,4.080454776,117.9769712,0.224084839,0.05491663339047383,17350922,DHMCNUTS,2000,1000,0.8,50
100.21134476295413,1.0265329145385926,200.05690961524678,1.0133193698474356,165.32485563779616,1.0150879134005704,372.5954015136549,0.9995001545721579,406.05775771414955,1.0033869995141964,271.4294827765042,1.0114942774309459,0.06741030000000008,13.864234443,0.9511215,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
372.84474714132705,1.0008575342385344,197.92289490889684,1.0201424537046182,219.606546912511,1.0106938180290437,271.98962389936,1.005853940756851,352.5758959217385,1.0011078628733279,337.78989157344137,0.999001521647248,0.07340533857892993,97.109673226,5989.1568096,11.644691463,0.11991278598888609,1024730915,AHMCNUTS,2000,1000,0.8,50
282.29086606196614,1.001666052072118,106.82568447480904,1.0006266575194522,95.72837848626075,1.002041073176116,294.2608676190373,0.9990047053080843,336.07457721454364,1.0045811161342604,364.05643239167483,1.0016783036852228,0.17814295430873425,5.10622767,127.7653888,0.277755547,0.05439544903801753,18789161,DHMCNUTS,2000,1000,0.8,50
291.7779403136544,1.0020945572659827,200.32599751953646,0.9998663650298286,199.73248251047323,0.9999669387178285,332.051268250201,1.0052198241336954,564.1348667166541,0.9995026618978599,343.07399016656996,1.0004939997626854,0.06331139999999996,27.435498822,0.9517164,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
26.297570758484127,1.0166814917885345,43.72429333434271,1.0074500276949898,40.42271692914631,1.0140809080212474,42.387750019559626,1.0379802507492362,40.33082167889249,1.030539454208502,37.84913025022536,1.0378552506820025,0.1722165429384586,72.040449506,3411.068672,8.441376171,0.11717550666166994,583155218,AHMCNUTS,2000,1000,0.8,50
331.73654969055514,0.9994531400671681,136.7300671395228,1.0353668407886893,102.72172247172504,1.0391622583931446,104.50493902221505,1.0333843196111643,269.56949472180065,0.9994041152670552,235.04189477295628,1.0101736845776723,0.1491893541157604,5.471986033,143.7246576,0.323258371,0.0590751454865784,21133513,DHMCNUTS,2000,1000,0.8,50
411.32088985942255,1.0005230457630645,237.88918653870928,1.0041117159382371,246.59885655181736,1.0030750353934468,440.40625353404107,1.0016999137708564,441.4090149086179,1.003094647862989,516.864921572152,1.0001446572738237,0.0627225,30.481663112,0.9512398,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
184.46549126256042,1.0014483707531574,76.88763613105955,0.9994833625330801,89.65954660442065,0.9995314068229822,97.6055754995172,0.9994032030940172,102.62606830105398,0.9992771779454974,161.11338500664053,1.0001903450398377,0.10034696320191293,115.27116092,5308.6793584,14.945597231,0.12965599644973194,908178310,AHMCNUTS,2000,1000,0.8,50
362.280578935226,1.001133536096899,193.60994591974142,1.0000536447891777,183.2282056627577,1.00259477584159,214.70268765528502,1.0011105556320374,258.14249609824503,0.9992665756031931,280.79351300690564,1.0011934958067514,0.17466221593571402,7.806989395,120.0761632,0.340939902,0.04367111119919742,17659254,DHMCNUTS,2000,1000,0.8,50
418.3087916635205,0.9995995743072856,444.12206057853854,1.0003990360142268,442.1756169851366,1.0003421821190692,543.1605644113876,1.000835097661818,478.2793936197054,1.0016396235474996,542.4166938059467,1.0009375533015568,0.06759540000000007,20.810554483,0.9511005,0.027070067,0.0013007854750873339,214139,CmdStanNUTS,2000,1000,0.8,50
7.581401910125695,1.160393118260575,24.924491300480035,1.0236231143645298,27.791032917378477,1.0123471415938792,6.232167781945093,1.2103066480541498,5.5348392132903115,1.2559412976098039,5.904066220112407,1.2354687819652599,0.11937943147144182,61.938238296,3929.4653184,9.240120995,0.14918281903404945,671944104,AHMCNUTS,2000,1000,0.8,50
368.54374937874985,1.003257920651514,289.19488930570935,1.0040876955578186,290.2346773329968,1.0007919472669824,333.7574822924464,1.0099589253616506,407.86873009956776,1.010971267791184,458.02713323260537,1.0094600141877332,0.3494976671135853,3.244714749,83.6217168,0.149632684,0.04611582082712072,12308022,DHMCNUTS,2000,1000,0.8,50
619.2242715054186,1.0022755051685597,359.2319704910873,1.0006582570992386,392.6662046630099,0.999910612681179,540.6383416081471,0.9996734681446099,504.9041859740608,1.0004771672726847,571.8488821907936,0.9995650080591675,0.09476990000000012,12.644776197,0.9513291,0.027060711,0.002140070379926551,214139,CmdStanNUTS,2000,1000,0.8,50
128.20654540174377,0.9995041256006756,190.9597220204958,0.9990084343355546,177.785769448097,0.9992383639304528,205.89124469258715,0.9990050352300661,212.91626808174246,0.9992198760397563,204.42059169567315,0.9989999566499306,0.02035049542582447,141.748214521,9518.9316224,19.107966164,0.1348021647296951,1629311267,AHMCNUTS,2000,1000,0.8,50
147.13718562183274,1.0001514030591097,98.8762651470055,1.0060021565780553,92.76464315858138,1.0145930239870646,238.51299443814779,1.0005796692042344,178.0705481081172,1.001156582068375,372.74057631830993,1.0025154192526458,0.19499596741712116,3.920240517,105.7027536,0.22177444,0.056571641213920956,15548319,DHMCNUTS,2000,1000,0.8,50
187.03223004836195,0.9996143870698757,136.61311276483787,0.9995199192818672,135.74706920177888,0.9995288843439422,232.2052893115637,0.9994999101597262,252.35275241628153,0.9995406819430848,216.4400382226489,0.9995013309159115,0.05934619999999991,17.362978141,0.951168,0.027173343,0.0015650162535097785,214137,CmdStanNUTS,2000,1000,0.8,50
269.95778422323184,1.0198666804091998,196.8134855307943,1.001784874647824,210.75559406084506,0.9992418363280487,201.53944851793435,1.0309661146455689,280.98226810021714,1.0237328035053883,210.65242685388588,1.0231493169231904,0.08984673064527647,78.150171904,5249.497312,11.349231427,0.14522337124147908,898043673,AHMCNUTS,2000,1000,0.8,50
278.81824699031114,1.000717343839538,114.43513492225443,1.001093068994626,116.6168495060135,1.0027869009560715,204.6822126348092,0.999469021376242,335.2664638513509,1.0036980583394943,323.28550018906117,1.0021139841518933,0.12592106323048388,6.260813482,160.601672,0.35707846,0.05703387603329979,23610525,DHMCNUTS,2000,1000,0.8,50
288.55030187662595,1.0031227979849402,277.0223188969252,1.005954581051289,288.21027774084234,1.0068546920618113,324.1391397758414,1.0007541318994748,318.11110980549535,0.9995452215751114,295.76730361236565,1.0005394297395835,0.04828289999999992,17.649525459,0.951166,0.025594503,0.0014501524734733663,214139,CmdStanNUTS,2000,1000,0.8,50
347.187800596013,0.999036325579652,210.4773548939714,1.0038984044820336,208.7629260795579,1.0026673019698384,354.3205798195235,1.0009421027887326,358.4042292703349,1.0023647353513758,326.45019816077416,1.0006534878741495,0.05569433866233368,108.574884935,7202.9168864,16.419771674,0.15122992470892274,1232625477,AHMCNUTS,2000,1000,0.8,50
429.65507503803025,1.00003040814391,177.87992716571475,1.0013277087973833,191.62629588212317,1.0010909358058808,474.7975222983255,1.002502636242784,577.8452278818678,0.9998478059754742,508.89711479238804,0.9998487273197998,0.20189165954172472,4.324526603,108.6112064,0.239506361,0.055383255321831124,15975878,DHMCNUTS,2000,1000,0.8,50
318.831140953051,1.0030929100562087,124.42020947982913,1.0041335649063368,115.94656307841863,1.0030361533004069,287.35585272546837,1.001021380415249,487.2308033977339,0.9995074237205169,447.150878113011,1.0000428199016909,0.09914480000000012,13.373027801,0.9511822,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
14.922835754860337,1.0723652199532847,20.905373514487206,1.006979508394681,22.127341117321336,1.0056142555391478,78.76001900696868,1.0161174016507322,110.99159398565847,1.0021217427418736,30.058334799700447,1.0442611787523708,0.12885932238844872,63.159697442,4161.2916784,9.661071918,0.15296260604908424,711652375,AHMCNUTS,2000,1000,0.8,50
101.50668530136973,1.0224768076212492,100.9718621171452,1.0195249236809019,93.03520379036944,1.0268924742577954,224.65469306885328,1.013176933594983,190.5399243502788,1.0074622344329962,128.62956033522673,1.0176327567365901,0.1708782287162361,4.828227987,122.0172912,0.260892849,0.05403490674062073,17947713,DHMCNUTS,2000,1000,0.8,50
392.72273622184485,1.003703397503298,219.41182559636673,1.0112308209711023,225.08582604129163,1.0092357976183122,314.02062856711126,1.0038093476709349,399.14986147617,1.0031550433910597,458.4129768928122,1.0006392209901276,0.0590343,17.923902634,0.9511598,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
95.70481077398975,1.0032573516077274,36.667622506448105,1.03302864366593,48.08108583968099,1.0178330646306835,24.06144383942944,1.0524361398472388,33.84841307360308,1.0154114620584767,89.0932626277294,1.0057183762467545,0.12511887441864622,69.874833193,4650.7683728,8.546051158,0.1223051385953954,795491636,AHMCNUTS,2000,1000,0.8,50
652.2039430956067,1.0041231556176893,246.7627263151108,1.0013961115600925,217.65519726217735,1.0028296583021798,508.47087218205206,0.9990009475702663,620.9765415957837,0.9993336551609794,529.1200027256685,1.0024450836154681,0.21450219001429185,4.480304208,112.3464944,0.212048178,0.0473289687832733,16524899,DHMCNUTS,2000,1000,0.8,50
238.81192502165032,0.9997936065076348,158.90619956354897,1.0007365922323546,160.9847913582588,1.0002688899550987,358.736439171145,0.9995706115116415,332.25749686457254,1.0006606901669564,355.51980448313674,1.0017729840902454,0.04461009999999999,19.675334942,0.9511685,0.025761462,0.0013093277484698994,214139,CmdStanNUTS,2000,1000,0.8,50
265.7569576496151,0.9999853666391417,172.42516694099015,1.000521738401127,170.00110449546725,1.001156886871936,238.76482427821756,1.0032318981274462,240.71343723787757,0.9998261058408042,215.61335345351355,0.9992724993630837,0.03895486002143832,128.120757422,8584.2094128,17.45632312,0.13624898471762018,1469212969,AHMCNUTS,2000,1000,0.8,50
447.4174341036789,1.000241796345031,231.37052588998355,1.0151754693387391,223.30989044284695,1.0143723803572333,517.6306971326262,1.0028788448966408,517.9102973289392,0.999254920837954,393.76135981630404,1.000183552797014,0.18136782254306624,5.012169612,121.8648992,0.262514759,0.052375473960716394,17923113,DHMCNUTS,2000,1000,0.8,50
331.985959582687,1.0022240573315075,264.35224096133265,0.9999257075922393,265.70660646926325,1.000280434721217,276.1982473852716,0.9995393114754397,338.96297285118425,1.0006526740074766,386.62435409300565,1.0044504982669964,0.05961410000000007,17.161885136,0.9512687,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
112.3591329735011,1.0025824207489027,90.29697930180032,1.0114582709942497,82.6877238955681,1.0167147403906331,128.95839842957702,1.010239630755378,138.60376930985538,0.9990140648180991,122.96213496731932,0.9998134666560102,0.135483340872849,69.050794642,4573.4395456,9.917512822,0.1436263387469794,782245598,AHMCNUTS,2000,1000,0.8,50
484.64163203012293,0.9998645794777002,203.16670795288954,1.0100092848744364,213.73979588374155,1.0063920330191232,271.99691375740423,1.0099162140701334,389.58268387354747,1.005431629046511,488.49728157608024,1.0055306262668324,0.1327986460903336,6.206573515,150.1576064,0.340108307,0.054798079194265374,22078389,DHMCNUTS,2000,1000,0.8,50
321.2029151861186,1.0000623683163077,248.68738159995596,0.9999641894273066,259.031138713385,0.9998882824429693,361.79296562582346,1.001502943567251,301.9240036389915,1.0024492018870441,334.36919529988825,1.0005379780194226,0.06003919999999994,17.81584651,0.9511404,0.026911285,0.0015105251936748977,214139,CmdStanNUTS,2000,1000,0.8,50
64.27901505741066,0.9993672791924318,57.776470762237885,0.9991834557048942,65.05242838062834,0.9990689048812278,52.481373593205134,0.9993723510133304,74.16883323693494,0.9990166728894743,57.253858836454754,0.9991404881583547,0.14599306434162249,61.470203913,4039.7854624,9.053835204,0.14728819212661265,690842355,AHMCNUTS,2000,1000,0.8,50
353.95982145676146,0.9996017088328869,189.8045498396846,1.0037208115192924,185.51340899333692,1.0029707180797436,195.14037511458122,0.9993251009204731,323.7672537626932,1.0006110016419885,434.64999869447485,0.9994816032768149,0.2131819536191682,4.214269341,107.1390304,0.237910506,0.05645355973938449,15760570,DHMCNUTS,2000,1000,0.8,50
295.51070202477956,1.00463937345836,389.6437008669433,1.0007716491893908,416.48579969036587,0.9998857650217368,502.96814424089825,1.008441317044015,467.5508019022747,1.0132617572733453,408.3282237909505,1.011218153692188,0.06740050000000011,16.124873151,0.951147,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
170.0120152678054,1.009230467345751,239.58276106305465,1.001922682505405,312.5583218974371,1.0027874487401087,233.76495417740122,1.0001200234078744,211.38439161317325,1.0043031381207221,217.83229706318397,1.0013939691172753,0.0470629202731745,112.640039915,7299.2725824,16.848795611,0.14958087393891528,1249129624,AHMCNUTS,2000,1000,0.8,50
589.7574816532707,0.9990688167596803,195.50148577574683,1.005943381313546,211.18268052900834,1.0043133656816834,461.46613358687955,1.003324849626465,600.0894389276759,1.001143765528978,518.8751224589765,0.9991243279563994,0.32208664471453696,3.207176474,79.235152,0.152288824,0.047483768116465666,11662745,DHMCNUTS,2000,1000,0.8,50
322.7112454508548,0.9995149487728481,294.85663718040615,1.0022147001548707,291.8043050391121,1.0011405230128145,406.7616828415415,1.0009388292118961,458.2938464272042,1.0012608256547217,408.06092815136174,1.001121844376433,0.059038000000000056,19.442076154,0.9510426,0.028451171,0.001463381316616563,214139,CmdStanNUTS,2000,1000,0.8,50
164.43966217061177,1.0007055530922526,98.85538759634298,0.999864497598661,126.91735958196719,0.9991425237112571,136.8201001979264,0.9999020593950401,113.97695536744658,1.0025060529346845,124.26508544557966,1.0003498010187017,0.12946190963398527,72.378151947,4816.7389168,9.5708919,0.13223454374751692,823918391,AHMCNUTS,2000,1000,0.8,50
434.5268076741456,0.9991697657299609,220.80382872895163,1.001639401199892,218.15047740076278,1.0008714150926945,358.7325846391772,0.9998229467398925,338.71453869689935,0.9993051278657586,387.01167925252827,0.999835737390592,0.20647653270866317,5.334273529,130.5503872,0.278311141,0.05217414133095161,19201158,DHMCNUTS,2000,1000,0.8,50
207.00202151217144,1.0003331437032943,213.1110610081362,1.0045496047163949,192.32061402767513,1.004110720627801,236.03667693791098,0.999614257355843,245.27342671989348,0.9998300182626209,261.38153999173085,0.9999125689056365,0.04646499999999997,19.53453258,0.9510508,0.028671838,0.0014677514234128657,214139,CmdStanNUTS,2000,1000,0.8,50
235.64077430600435,0.9997070149060948,94.59053371243657,1.0000946121115526,92.21496059752552,1.0000807734477317,202.80495455338115,0.9990855454373513,203.52044410929733,1.000265795976597,221.62377160320182,0.9991515174581099,0.0212264641456763,163.691161905,10315.9736096,23.091794351,0.14106927999204735,1765828825,AHMCNUTS,2000,1000,0.8,50
446.40011830030346,1.0016931616210791,149.7029901147273,1.005545181970291,126.86169433510631,1.004755918619649,379.8883362010409,1.0004348963633571,409.4449915976258,0.9997638784018166,489.62132932257293,0.9991643165865942,0.17418265329627883,5.706912904,140.657288,0.306401163,0.05368947593106635,20682537,DHMCNUTS,2000,1000,0.8,50
307.70581651900653,0.9999260518000069,262.4491886978871,0.999708720468166,290.15271539041083,0.9995154695834952,458.82899235110267,1.0009959127332502,364.0207730043012,0.9995565053916688,348.40500878787043,1.0000178579354004,0.05449480000000004,19.239350695,0.9511724,0.026654888,0.0013854359444119486,214139,CmdStanNUTS,2000,1000,0.8,50
88.51380261313467,0.9997413838371375,31.53414277267933,0.9990545847938485,37.07037538743124,0.9990236238255178,42.35355311752653,0.9998356091765865,45.99105892448979,1.0013543138805916,58.46849049187971,1.0017180984707614,0.13837502554579453,68.924245693,4123.8842784,9.900553965,0.14364399443845502,705247060,AHMCNUTS,2000,1000,0.8,50
350.36335489890246,1.0017712303900541,212.1300918377782,1.0088246655349071,183.85880045425606,1.012122639058578,114.50663536688546,1.002874700221806,212.60665042762827,1.0085524603959117,322.00965623133106,1.0013421749112852,0.14583176879073817,6.480389157,151.8281168,0.348035053,0.05370588780521904,22321800,DHMCNUTS,2000,1000,0.8,50
452.4774301179534,0.9995032733047368,332.9806932052313,1.0001017502482927,327.8445578156775,1.0000716604711288,431.21276874533675,1.0016364488801361,425.0636152302502,0.9996400567354683,480.66051219002617,0.9995004770470792,0.049841499999999976,17.607388192,0.9513902,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
48.64407732434862,1.0164230974947208,15.056465651161838,1.1319645576793744,17.97343197283654,1.0825053197618493,9.321504567572887,1.183248683821478,15.302184165304762,1.1052798565932567,31.9561887243051,1.0702520343528266,0.13394189015282695,65.542217191,4279.8223328,10.024699218,0.15295026087973954,731955523,AHMCNUTS,2000,1000,0.8,50
255.1331297313047,1.0082864255269834,205.7601144502812,0.9992736923540886,205.47828878420074,0.9996927563381549,220.70335718008633,1.001672512987902,313.13955877765727,1.0085105503860259,321.76504153418153,1.004931589991216,0.19994939988734597,4.803740681,117.3016208,0.260631152,0.054255874600155164,17251602,DHMCNUTS,2000,1000,0.8,50
304.3051136373759,0.9995190457091351,208.89793932390333,1.0148047559468711,226.27740051417632,1.011781577538774,402.57451250046705,1.0170628938335826,388.05982018264405,1.0199375494448524,422.9668563692719,1.0203420683867923,0.061230500000000083,15.693769611,0.9514063,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
118.03116265789211,1.003084797042961,16.077857377127142,1.1333751679652992,16.296114732223398,1.1106927025450795,34.38411493704201,1.0420839750380253,41.810364821558046,1.0412217075811898,45.237817056557475,1.0316692932372036,0.14118309634502976,58.222995982,3959.467032,7.252508074,0.12456432293937875,677085274,AHMCNUTS,2000,1000,0.8,50
350.81776796245117,1.00141517772018,164.18807840743588,1.008453782090502,166.88478341426023,1.0063756473265546,351.4799325134812,0.9990401501398962,155.57529253591372,0.9991294764926019,456.27087005673883,0.9990104160152398,0.18797009465936473,4.733585811,124.5273536,0.240966369,0.050905672490406235,18312928,DHMCNUTS,2000,1000,0.8,50
401.0304819784144,1.0008986435357423,307.12112422102126,1.009612795726363,322.71664954555985,1.007863808485135,561.983542258139,1.0068256817295813,590.8630993449807,1.0011911119520456,543.7971474487025,1.0029548217197866,0.051152899999999946,18.815085864,0.9511404,0.028991571,0.0015408683866530348,214139,CmdStanNUTS,2000,1000,0.8,50
276.95518641222554,0.999246570290602,178.24762917328025,1.0015220333885697,166.56014269603577,1.0005495753325577,326.893647973747,1.0005919829702286,288.67092718935777,0.9996046436437899,305.46748379669555,1.0042636518837602,0.036092425142342864,133.625187443,8776.6566016,18.42025309,0.1378501571633526,1502175290,AHMCNUTS,2000,1000,0.8,50
393.12174935279796,0.9991104975256916,165.0578994115534,0.9990848971947692,164.04802365549463,1.0000168250023147,303.08907231092354,0.9990110560135046,465.90288043026,1.0002529995032263,395.13580871045207,0.99917825483112,0.22987124597680741,3.932075601,96.5305776,0.208191865,0.052947065653328976,14207711,DHMCNUTS,2000,1000,0.8,50
329.31225687482754,1.0001055782717958,324.21866251559715,1.0000907225268265,318.2120038615398,0.9995183573580881,417.4042027514493,0.9995321279341663,528.43008087032,1.004255424243372,417.6154497557942,1.0039549826467218,0.0325667,24.843949081,0.9512398,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
22.550439339881763,1.0171205765754026,15.579062973405396,1.0298812194485776,22.688987247618257,1.0221054097638194,72.12092585170005,0.999010239570056,67.44576684311967,0.9990007624279034,66.96563326973336,1.0044634459818653,0.15592271382515566,58.591566621,3842.118824,8.563568193,0.14615701007610032,656984944,AHMCNUTS,2000,1000,0.8,50
302.5801391275227,1.0004591912907201,163.5297340172515,0.9992175467017784,175.0385410278052,0.9990013743663599,203.23990328403704,0.9991584524646083,409.91571314816775,0.9994519137822939,204.9737356666606,0.9991099169635647,0.2369152479324827,4.311152608,108.1470432,0.242727354,0.056302194812028326,15908013,DHMCNUTS,2000,1000,0.8,50
280.7083788568701,1.0064393497458355,48.580230192378046,1.0393040765195887,40.81056046259885,1.042385664360516,46.29207154158885,1.0386160676335254,46.17268807183206,1.032601507556283,98.31491574376531,1.0120311727018383,0.05466160000000009,16.891513672,0.9513566,0.026132591,0.001547084027366852,214139,CmdStanNUTS,2000,1000,0.8,50
180.44259889846137,1.0003837341791562,151.4076493622365,1.0015829624051693,158.21935044212438,1.000292009712532,229.42164884690735,1.0025863851772367,205.26846716769597,1.0020769165903132,153.53668193166243,1.001293568970774,0.023143466803060852,144.626798269,9475.5039248,21.7692016,0.15051983353396348,1621871582,AHMCNUTS,2000,1000,0.8,50
216.6845210404311,1.006596883071531,180.48041711008466,1.0049830288721475,190.74882160407853,1.00280922542878,535.126904103119,0.9992623584328406,437.9738828098222,0.999181905843309,428.31315367528725,0.9991405867156363,0.2653154225014696,3.861943688,94.9658944,0.217892364,0.056420388696252786,13973283,DHMCNUTS,2000,1000,0.8,50
238.19235016510416,1.0000431167940511,206.99768013048526,0.9998059295745118,198.6481056610273,1.0001523222654312,385.031401722835,1.000444437607044,456.40911668939333,1.0011364779138103,422.4365927639667,0.9995346647772675,0.06811530000000005,16.227792103,0.9511052,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
279.84431761122,0.9991409318872967,200.72413616004633,0.9999463097686229,269.60345854860793,0.999044480600295,192.288901306498,0.9990345747040218,197.06109237282962,1.0006747220789753,222.03495412730965,1.0011673476976508,0.08990110796481611,88.573620386,5260.7083904,13.255891665,0.14965958947180208,899963566,AHMCNUTS,2000,1000,0.8,50
707.9319699746154,1.0026251682808844,288.7743526101063,1.0012593993035743,216.59970649092685,1.0021289706421657,562.2665055041335,0.9994926811915505,591.8070632074164,0.9990671890579329,525.2202764992406,1.0028908169333057,0.22585637584520996,3.803671957,91.3218944,0.17226792,0.04528989932556373,13437573,DHMCNUTS,2000,1000,0.8,50
572.2176826266237,1.0041826581886355,320.89536042239035,1.006530655349055,336.62799268523736,1.0056241285015914,487.50384705321187,1.0002210307546724,551.8183519204396,0.9999283967743946,561.4785972710342,0.9997049943931946,0.07135019999999997,15.626584893,0.9511277,0.028386703,0.0018165647321134095,214139,CmdStanNUTS,2000,1000,0.8,50
227.17859952943311,1.012807594358661,143.58815690437746,1.0002802269630806,140.89166910277277,1.0037100900934708,197.37137554604007,1.0062754242854781,235.60109538235605,1.0076700497246502,225.0310421805123,1.0031964328548049,0.10230884744023541,79.068559004,4830.3092448,9.966981991,0.12605493405407556,826244595,AHMCNUTS,2000,1000,0.8,50
266.54264133111843,1.0056225807023043,124.40339934341569,0.9997131686307459,143.3556475485964,0.9991262237976374,365.89527864413867,0.999780007447569,353.0690216682214,1.0012969358586212,335.641319711444,0.9998268391324093,0.22041736124049158,4.564731652,109.2516192,0.243936257,0.053439342243288564,16070570,DHMCNUTS,2000,1000,0.8,50
481.4939812989457,1.0012578987879492,291.6623313306234,0.9997060463584487,306.8570653777133,0.9995579282756046,299.23150936844365,0.9997582740036027,371.23121255454595,1.0000156613343794,432.1150481636592,0.9995029645534584,0.059496699999999944,17.37106127,0.9511455,0.027724621,0.0015960234420380928,214139,CmdStanNUTS,2000,1000,0.8,50
108.23719711797517,1.0229211206862872,74.9979453552751,1.0050278359758518,79.28665301551648,1.0114662171904603,107.36027634386048,0.9993103720878294,109.93425080990515,1.004900175571145,117.20428897195902,1.0061857948140052,0.12333956608638011,67.339619176,4123.6235824,8.334639862,0.12377022567081111,705202716,AHMCNUTS,2000,1000,0.8,50
239.97561098523428,1.0046693254140031,192.08124424533023,0.9990351517091275,202.4340044438135,0.9991165113870615,276.97144769876627,0.9994330331647503,344.2214145478897,1.0013360556460025,348.8664403715061,1.0050819063049081,0.26365999610078983,7.260705569,92.6068944,0.279040038,0.03843153194248469,13626549,DHMCNUTS,2000,1000,0.8,50
308.7530385235438,1.0014913305446256,245.05789716463948,1.0076844342527074,251.08181497612634,1.0092651235047132,474.0705979652527,1.0022665629709058,368.2450088770407,0.9995578547819561,402.4695780689476,0.9995016967173344,0.06971049999999991,15.474771765,0.9512013,0.030695597,0.0019835896429455354,214139,CmdStanNUTS,2000,1000,0.8,50
210.11450676950332,1.002740677800118,133.97789131104557,1.00093602995919,139.5900501823286,1.0004174697490724,327.28612419745724,1.0093375468601127,336.3751305551015,1.002081592291134,332.236614378872,1.0037378318512693,0.08614456688828005,80.674412306,5312.0810592,11.430924712,0.14169207292942185,908762960,AHMCNUTS,2000,1000,0.8,50
220.63555713787238,1.0046177084458576,134.42089381185784,0.9990010329244636,136.9432194412121,0.9990567277542771,351.54582568018435,1.003550758687522,406.06752574338526,1.0036954020803275,423.08002170074093,1.000273092262808,0.2597696190439326,3.741345808,102.0502784,0.209788357,0.05607296619077987,15017306,DHMCNUTS,2000,1000,0.8,50
276.5991577270359,1.0015366911383077,320.4616707626833,0.9995001344726487,296.7021828843379,0.9995651689240848,483.67681624340923,1.0037674316986835,345.4029350234366,1.0029606883514992,381.3775781160066,1.0016761404001795,0.048633699999999946,17.185766625,0.9512334,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
175.88778595925137,1.0046221309054193,156.19935446811536,1.0059606722933656,165.78583332070372,1.0048285815638591,174.12439198426327,0.999798636530089,203.07843505796103,0.9991761441828614,187.8707565178069,0.9997588980947975,0.034350128795464174,121.527454876,8156.1450928,17.560955643,0.1445019618070521,1395892270,AHMCNUTS,2000,1000,0.8,50
399.49941308008636,1.0016419849508558,215.16678167968865,1.002588356289332,206.8883317454802,1.000788304118518,414.90385129202053,1.00051324562206,552.1216551860628,0.9990144121042996,616.7438848943386,0.9990070799037222,0.2642838455504731,3.685468845,103.693552,0.202647364,0.05498550456475233,15254788,DHMCNUTS,2000,1000,0.8,50
236.54810277982162,1.0032487521221822,242.29924083848414,1.0011527510585503,234.403348652975,1.001143663914546,462.968458957772,1.0002915170714382,368.9203777736652,1.0004314813678965,368.0492056672925,1.0007555251756555,0.07390599999999997,15.825180797,0.9510297,0.023067085,0.001457619050037827,214139,CmdStanNUTS,2000,1000,0.8,50
196.35452766167737,1.0011118316813774,155.31621747595366,0.9991608781543725,146.8750174865968,0.9990068582530498,289.690259543008,1.0020067262371863,245.0225385609447,1.0005412895294996,316.85876362111514,1.0032421314215474,0.09477177098414384,75.567252742,5252.4951984,9.424698747,0.12471935137271159,898557012,AHMCNUTS,2000,1000,0.8,50
288.10318254691055,0.999608656423592,109.3829942323057,0.9996766606050109,111.4788369418595,0.9990005918756009,240.48812731319526,0.9990453781266394,196.64554692300143,0.9990559442926036,412.5076564718092,0.9992628503481777,0.24912383729784218,4.029655772,101.962664,0.186381151,0.04625237527608847,15005163,DHMCNUTS,2000,1000,0.8,50
384.38008916671953,0.9997942525642356,321.6139418819952,0.999565504224447,335.4127792253496,0.9999775672365582,329.9335229373942,1.0006226553283046,356.44114810886146,0.999823928054857,402.66503755441283,0.9996611507384845,0.06516360000000003,14.966649308,0.9511518,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
348.98132658445354,1.0034108556496237,216.3067985761207,0.9990098844804831,216.28328567458837,0.9990293996011497,357.95002311123767,0.999583497079745,367.70197593054695,1.0028576374386011,354.66556327346626,1.0023312520904168,0.06558783040926779,105.355889025,7469.2821936,13.65097694,0.12957013667039294,1278246892,AHMCNUTS,2000,1000,0.8,50
316.78546733648125,1.0001749259194501,26.81175150492564,1.0181215475530407,42.822567469262154,1.0135004418799656,158.58774074872832,0.9993648927239162,263.60527780522966,0.999070651198621,257.6275095530242,1.0035380238378808,0.1579064888317399,6.536644284,172.8495408,0.320070457,0.04896556139416198,25412309,DHMCNUTS,2000,1000,0.8,50
110.21539193211503,1.0198659005414148,129.2180158852921,1.0216446235672076,111.97200933313081,1.0292983837340917,111.94235547447012,1.0024553297028782,175.4206905027127,1.000958979632462,99.22337319248943,1.0251579817165022,0.03217840000000004,21.088364736,0.9512687,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
